tcpuid_1891,csd_name_1891,cd_name_1891,pr_1891,tcpuid_1901,csd_name_1901,cd_name_1901,pr_1901,relationship,iou,frac_from,frac_to,name_similarity
ON063005,"Essex Centre, Village","Essex, South—Sud",ON,ON060005,"Essex, Town—Ville","Essex, South—Sud",ON,SAME_AS,1.0,1.0,1.0,74.21
ON062008,"Tilbury Centre (Village), part","Essex, North—Nord",ON,ON059009,"Tilbury (part), Village","Essex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,74.91
ON085002,Gower S,"Leeds & Grenville, North—Nord",ON,ON082002,"Gower, South—Sud","Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,72.61
ON085003,Kemptville,"Leeds & Grenville, North—Nord",ON,ON082003,"Kemptville, Village","Leeds & Grenville, North—Nord",ON,SAME_AS,1.0,1.0,1.0,78.28
ON094001,Canboro',Monck,ON,ON067002,Canboro,Haldimand & Monok,ON,SAME_AS,1.0,1.0,1.0,76.24
ON070002,Cayuga N,Haldimand,ON,ON067003,"Cayuga, North—Nord",Haldimand & Monok,ON,SAME_AS,1.0,1.0,1.0,63.85
ON070008,Walpole,Haldimand,ON,ON094008,Walpole,"Norfolk, South—Sud",ON,SAME_AS,1.0,1.0,1.0,74.44
ON073003,Thurlow,"Hastings, East—Est",ON,ON070003,Thurlow,"Hastings, East—Est",ON,OVERLAPS,0.9605,0.9605,1.0,100.0
ON073004,Tyendinaga,"Hastings, East—Est",ON,ON070005,Tyendinaga,"Hastings, East—Est",ON,OVERLAPS,0.9613,0.9613,1.0,100.0
ON075003,Sydney,"Hastings, West—Ouest",ON,ON072002,Sydney,"Hastings, West—Ouest",ON,OVERLAPS,0.9504,0.9581,0.9917,100.0
ON078004,East Wawanosh,"Huron, West—Ouest",ON,ON075006,"Wawanosh, East—Est","Huron, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,66.13
ON078007,Wawanosh W-O,"Huron, West—Ouest",ON,ON075007,"Wawanosh, West—Ouest","Huron, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,78.12
ON079008,Tilbury E,Kent,ON,ON076008,"Tilbury, East—Est",Kent,ON,SAME_AS,1.0,1.0,1.0,78.46
ON079002,"Chatham, Town—Ville",Kent,ON,ON076002,"Chatham, City—Cite",Kent,ON,SAME_AS,1.0,1.0,1.0,79.19
ON079007,"Tilbury Centre (Village), part",Kent,ON,ON076007,"Tilbury (part), Village",Kent,ON,SAME_AS,1.0,1.0,1.0,74.91
ON084003,Burgess N,"Lanark, South—Sud",ON,ON081003,"Burgess, North—Nord","Lanark, South—Sud",ON,SAME_AS,1.0,1.0,1.0,75.0
ON084006,Elmsley N,"Lanark, South—Sud",ON,ON081006,"Elmsley, North—Nord","Lanark, South—Sud",ON,SAME_AS,0.9927,0.9954,0.9973,75.0
ON084007,Montague,"Lanark, South—Sud",ON,ON081010,"Smiths Falls (part), Town—Ville","Lanark, South—Sud",ON,OVERLAPS,0.0099,0.01,0.7048,44.36
ON086003,Crosby,"Leeds, South—Sud",ON,ON083003,"Crosby, North—Nord","Leeds, South—Sud",ON,SAME_AS,1.0,1.0,1.0,65.0
ON086004,Crosby S,"Leeds, South—Sud",ON,ON083004,"Crosby, South—Sud","Leeds, South—Sud",ON,SAME_AS,1.0,1.0,1.0,74.8
ON085001,Elmsley S,"Leeds & Grenville, North—Nord",ON,ON082001,"Elmsley, South—Sud","Leeds & Grenville, North—Nord",ON,SAME_AS,0.9904,0.9982,0.9922,76.67
ON094005,Gainsborough,Monck,ON,ON085003,Gainsborough,Lincoln & Niagara,ON,SAME_AS,1.0,1.0,1.0,75.45
ON130005,Grimsby N,"Wentworth, South—Sud",ON,ON128008,"Grimsby, North—Nord","Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,75.0
ON130006,Grimsby S,"Wentworth, South—Sud",ON,ON128009,"Grimsby, South—Sud","Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,76.67
ON090001,Dorchester N,"Middlesex, East—Est",ON,ON087001,"Dorchester, North—Nord","Middlesex, East—Est",ON,SAME_AS,1.0,1.0,1.0,79.41
ON090006,Nissouri W-O,"Middlesex, East—Est",ON,ON087006,"Nissouri, West—Ouest","Middlesex, East—Est",ON,SAME_AS,1.0,1.0,1.0,78.12
ON091009,Williams W-O,"Middlesex, North—Nord",ON,ON088009,"Williams, West—Ouest","Middlesex, North—Nord",ON,SAME_AS,1.0,1.0,1.0,78.12
ON096004,"Calvin, Lauder, Ballantyne, Wilkes, Pentland, Paxton, Biggar, Osler, Lyster & Boyd",Nipissing,ON,ON092999,NO DATA,Nipissing,ON,OVERLAPS,0.0098,0.7365,0.0099,39.44
ON096006,"North Bay (Town—Ville), Widdifield, Phelps & Olrig",Nipissing,ON,ON092999,NO DATA,Nipissing,ON,OVERLAPS,0.0025,0.5632,0.0025,42.28
ON099007,Murray,"Northumberland, East—Est",ON,ON095007,Murray,"Northumberland, East—Est",ON,OVERLAPS,0.9763,0.9763,1.0,100.0
ON102005,Whitby W-O,"Ontario, South—Sud",ON,ON098007,"Whitby, West—Ouest","Ontario, South—Sud",ON,SAME_AS,1.0,1.0,1.0,75.0
ON102004,Whitby E,"Ontario, South—Sud",ON,ON098005,"Whitby, East—Est ","Ontario, South—Sud",ON,SAME_AS,1.0,1.0,1.0,76.67
ON105007,Zorra E,"Oxford, North—Nord",ON,ON101007,"Zorra, East—Est","Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,74.55
ON105008,Zorra W-O,"Oxford, North—Nord",ON,ON101008,"Zorra, West—Ouest","Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,73.08
ON105006,"Woodstock, Town—Ville","Oxford, North—Nord",ON,ON101006,"Woodstock, City—Cité","Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,77.8
ON106003,Norwich N,"Oxford, South—Sud",ON,ON102003,"Norwich, North—Nord","Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,75.0
ON106004,Norwich S,"Oxford, South—Sud",ON,ON102004,"Norwich, South—Sud","Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,76.67
ON106007,Oxford E,"Oxford, South—Sud",ON,ON102007,"Oxford, East—Est","Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,76.67
ON106008,Oxford N,"Oxford, South—Sud",ON,ON102008,"Oxford, North—Nord","Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,73.08
ON106009,Oxford W-O,"Oxford, South—Sud",ON,ON102009,"Oxford, West—Ouest","Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,75.0
ON095004,"Blair, Brown, Burton, Shawanaga, Harrison, Walbridge, Mowat & French River",Muskoka & Parry Sound,ON,ON091030,McKenzie & Burton,Muskoka & Parry Sound,ON,OVERLAPS,0.0885,0.096,0.5324,43.85
ON105002,Easthope N,"Oxford, North—Nord",ON,ON101002,"Easthope, North—Nord","Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,76.67
ON108006,Mornington,"Perth, North—Nord",ON,ON104006,"Mornington, Village","Perth, North—Nord",ON,SAME_AS,1.0,1.0,1.0,78.28
ON105003,Easthope S,"Oxford, North—Nord",ON,ON101003,"Easthope, South—Sud","Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,78.28
ON111002,Monaghan N,"Peterborough, West—Ouest",ON,ON107002,"Monaghan, North—Nord","Peterborough, West—Ouest",ON,OVERLAPS,0.9554,1.0,0.9554,76.67
ON111003,Monaghan S,"Peterborough, West—Ouest",ON,ON107003,"Monaghan, South—Sud","Peterborough, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,78.28
ON113005,Marysburg N,Prince Edward,ON,ON109005,"Marysburg, North—Nord",Prince Edward,ON,OVERLAPS,0.9769,0.9769,1.0,78.12
ON113006,Marysburg S,Prince Edward,ON,ON109006,"Marysburg, South—Sud",Prince Edward,ON,SAME_AS,1.0,1.0,1.0,79.68
ON114001,Algona S,"Renfrew, North—Nord",ON,ON110001,"Algona, South—Sud","Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,74.8
ON114010,Stafford,"Renfrew, North—Nord",ON,ON110011,Stafford,"Renfrew, North—Nord",ON,OVERLAPS,0.9758,0.9758,1.0,100.0
ON118003,Creemore,"Simcoe, North—Nord",ON,ON114003,"Creemore, Village","Simcoe, North—Nord",ON,SAME_AS,1.0,1.0,1.0,74.8
ON056002,"Cornwall, Centre, Ward—Quartier",Cornwall & Stormont,ON,ON053001,"Cornwall, Town—Ville",Cornwall & Stormont,ON,OVERLAPS,0.4454,0.5861,0.6497,71.18
ON046035,Nipigon & Pays Plat,Algoma,ON,ON044079,Unorganized territory—Ter. non-organisé,Algoma,ON,OVERLAPS,0.0031,0.8225,0.0031,46.9
ON120005,"Toronto, St. John’s, Ward—Quartier","Toronto, City—Cité",ON,ON116001,"Toronto, Ward—Quartier 3 (part)","Toronto, Centre, City—Cité",ON,OVERLAPS,0.362,0.5073,0.5583,71.93
ON120005,"Toronto, St. John’s, Ward—Quartier","Toronto, City—Cité",ON,ON117003,"Toronto, Ward—Quartier 3 (part)","Toronto, West—Ouest, City—Cité",ON,OVERLAPS,0.3458,0.4927,0.537,69.88
ON120009,"Toronto, St. Thomas, Ward—Quartier","Toronto, City—Cité",ON,ON117002,"Toronto, Ward—Quartier 2 (part)","Toronto, East—Est, City—Cité",ON,OVERLAPS,0.5512,0.8888,0.592,70.86
ON133004,"Toronto, St. Mark’s, Ward—Quartier","York, West—Ouest",ON,ON131007,"Toronto, Ward—Quartier 6 (part)","York, West—Ouest",ON,OVERLAPS,0.6673,0.839,0.7653,77.38
ON124002,Dumfries N,"Waterloo, South—Sud",ON,ON122002,"Dumfries, North—Nord","Waterloo, South—Sud",ON,SAME_AS,1.0,1.0,1.0,76.67
ON094007,Pelham,Monck,ON,ON085009,Pelham,Lincoln & Niagara,ON,SAME_AS,1.0,1.0,1.0,75.45
ON125009,Stamford,Welland,ON,ON123008,"Niagara Falls, Village",Welland,ON,OVERLAPS,0.0191,0.0193,0.7535,39.33
ON125009,Stamford,Welland,ON,ON123010,Stamford,Welland,ON,OVERLAPS,0.9484,0.9807,0.9664,100.0
ON126005,Garafraxa W-O,"Wellington, Centre",ON,ON124005,"Garafraxa, West—Ouest","Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,79.41
ON129003,Flamborough E,"Wentworth, North—Nord",ON,ON128005,"Flamborough, East—Est","Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,76.94
ON129004,Flamborough W-O,"Wentworth, North—Nord",ON,ON128006,"Flamborough, West—Ouest","Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,74.99
ON133008,York W-O,"York, West—Ouest",ON,ON131005,"Toronto, Ward—Quartier 4 (part)","York, West—Ouest",ON,OVERLAPS,0.0181,0.0182,0.8429,44.36
ON046042,Rat Portage W-O,Algoma,ON,ON044064,Rat Portage,Algoma,ON,OVERLAPS,0.3589,0.6456,0.4469,89.23
ON046025,Beaver & Silver Mountain,Algoma,ON,ON044079,Unorganized territory—Ter. non-organisé,Algoma,ON,OVERLAPS,0.004,0.8374,0.004,54.44
ON131003,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier","York, East—Est",ON,ON129006,"Toronto, Ward—Quartier 1 (part)","York, East—Est",ON,OVERLAPS,0.3502,0.4724,0.5751,69.49
ON046021,Spanish River,Algoma,ON,ON092999,NO DATA,Nipissing,ON,OVERLAPS,0.0129,0.8686,0.013,18.0
ON096012,Unorganized Territory,Nipissing,ON,ON092038,Macpherson & part of Kirkpatrick,Nipissing,ON,OVERLAPS,0.0015,0.0015,0.901,48.49
ON096012,Unorganized Territory,Nipissing,ON,ON092032,Jennings & parts Casimir & Appleby,Nipissing,ON,OVERLAPS,0.0027,0.0027,0.6257,50.36
ON096012,Unorganized Territory,Nipissing,ON,ON092048,"Peck, Hunter, Canisbay & McLaughlin",Nipissing,ON,OVERLAPS,0.0059,0.0059,0.6772,50.0
ON096012,Unorganized Territory,Nipissing,ON,ON092999,NO DATA,Nipissing,ON,OVERLAPS,0.3248,0.7828,0.357,50.0
ON046037,Port Arthur Centre,Algoma,ON,ON044062,Port Arthur,Algoma,ON,OVERLAPS,0.4466,0.9209,0.4644,83.1
ON046031,Keewatin S,Algoma,ON,ON044049,Keewatin (Township),Algoma,ON,OVERLAPS,0.6362,0.7501,0.8074,78.28
ON120006,"Toronto, St. Lawrence, Ward—Quartier","Toronto, City—Cité",ON,ON129006,"Toronto, Ward—Quartier 1 (part)","York, East—Est",ON,OVERLAPS,0.3115,0.8096,0.3361,59.1
ON046064,Unorganized Territory,Algoma,ON,ON092999,NO DATA,Nipissing,ON,OVERLAPS,0.2208,0.2588,0.6005,24.0
ON096011,Finlayson & Peck,Nipissing,ON,ON092999,NO DATA,Nipissing,ON,OVERLAPS,0.0015,0.5428,0.0015,48.26
ON096001,"Cameron, Deacon & Fitzgerald",Nipissing,ON,ON092999,NO DATA,Nipissing,ON,OVERLAPS,0.0032,0.57,0.0032,54.0
ON046041,Rat Portage E,Algoma,ON,ON044064,Rat Portage,Algoma,ON,OVERLAPS,0.4558,0.7939,0.517,94.17
ON046038,Port Arthur N,Algoma,ON,ON044062,Port Arthur,Algoma,ON,OVERLAPS,0.2609,0.8719,0.2713,94.17
ON046012,Mamainse,Algoma,ON,ON044079,Unorganized territory—Ter. non-organisé,Algoma,ON,OVERLAPS,0.001,0.7414,0.001,41.91
ON120007,"Toronto, St. Patrick’s, Ward—Quartier","Toronto, City—Cité",ON,ON118003,"Toronto, Ward—Quartier 5 (part)","Toronto, West—Ouest, City—Cité",ON,OVERLAPS,0.3499,0.4404,0.63,67.79
ON120007,"Toronto, St. Patrick’s, Ward—Quartier","Toronto, City—Cité",ON,ON118002,"Toronto, Ward—Quartier 4 (part)","Toronto, West—Ouest, City—Cité",ON,OVERLAPS,0.3434,0.4106,0.6774,67.79
ON120008,"Toronto, St. Stephen’s and St. Mark’s (part), Ward—Quartier","York, West—Ouest",ON,ON129009,"Toronto, Ward—Quartier 4 (part)","York, East—Est",ON,OVERLAPS,0.2419,0.2993,0.5577,60.22
ON120002,"Toronto, St. David’s, Ward—Quartier","Toronto, City—Cité",ON,ON117002,"Toronto, Ward—Quartier 2 (part)","Toronto, East—Est, City—Cité",ON,OVERLAPS,0.269,0.5904,0.3307,70.14
ON056004,"Cornwall, West, Ward—Quartier",Cornwall & Stormont,ON,ON053002,Cornwall,Cornwall & Stormont,ON,OVERLAPS,0.003,0.5121,0.003,60.27
ON046030,Keewatin N,Algoma,ON,ON044079,Unorganized territory—Ter. non-organisé,Algoma,ON,OVERLAPS,0.0004,0.7896,0.0004,44.29
ON046007,Grande Pointe,Algoma,ON,ON044007,Desert Lake,Algoma,ON,OVERLAPS,0.9642,0.9642,1.0,53.33
NT201003,Prince Albert,Saskatchewan,NT,NT205017,Devil Lake,Saskatchewan,NT,OVERLAPS,0.0184,0.0187,0.5401,54.35
NT200002,Medicine Hat,Assiniboia West-Ouest,NT,NT204054,Red Deer,"Assiniboia, West—Ouest",NT,OVERLAPS,0.3547,0.4583,0.6109,48.91
NT200003,Moose Jaw & Regina,Assiniboia West-Ouest,NT,NT204065,Spicer,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0243,0.0244,0.863,45.41
NT200003,Moose Jaw & Regina,Assiniboia West-Ouest,NT,NT204006,Buffalo,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0234,0.0238,0.5455,33.51
NT200001,Maple Creek,Assiniboia West-Ouest,NT,NT204038,Maple Creek,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0931,0.0936,0.9432,97.91
NT200001,Maple Creek,Assiniboia West-Ouest,NT,NT204047,Old Wives Lake,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0171,0.0172,0.6978,50.31
NT200004,Swift Current,Assiniboia West-Ouest,NT,NT204030,Gull Lake,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0294,0.0301,0.5325,40.63
NT200004,Swift Current,Assiniboia West-Ouest,NT,NT204071,Swift Current,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0666,0.0677,0.8003,97.91
NT200004,Swift Current,Assiniboia West-Ouest,NT,NT204010,Chaplin,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0926,0.0944,0.8328,41.91
NT200004,Swift Current,Assiniboia West-Ouest,NT,NT204003,Big Stick Lake,"Assiniboia, West—Ouest",NT,OVERLAPS,0.0445,0.0452,0.7603,48.65
NT199001,Broadview,Assiniboia East-Est,NT,NT203044,Glen Lynn,"Assiniboia, East—Est",NT,OVERLAPS,0.0062,0.0062,0.5002,35.47
NT199002,Qu'Appelle,Assiniboia East-Est,NT,NT203015,Carnoustie,"Assiniboia, East—Est",NT,OVERLAPS,0.0041,0.0041,0.5225,41.69
NT199002,Qu'Appelle,Assiniboia East-Est,NT,NT203039,Forest Farm,"Assiniboia, East—Est",NT,OVERLAPS,0.0049,0.0049,0.6082,34.36
NT199002,Qu'Appelle,Assiniboia East-Est,NT,NT203108,Wolseley,"Assiniboia, East—Est",NT,OVERLAPS,0.0063,0.0063,0.6673,51.03
NT199002,Qu'Appelle,Assiniboia East-Est,NT,NT203045,"Grenfell, North—Nord","Assiniboia, East—Est",NT,OVERLAPS,0.009,0.009,0.5904,41.69
NT199002,Qu'Appelle,Assiniboia East-Est,NT,NT203020,Cotham,"Assiniboia, East—Est",NT,OVERLAPS,0.0175,0.0176,0.6524,36.44
NT199002,Qu'Appelle,Assiniboia East-Est,NT,NT203091,Sintaluta,"Assiniboia, East—Est",NT,OVERLAPS,0.0102,0.0102,0.765,42.43
NT198001,Calgary & Red Deer,Alberta,NT,NT202100,Queenstown,Alberta,NT,OVERLAPS,0.0149,0.015,0.6345,40.0
NT198001,Calgary & Red Deer,Alberta,NT,NT202026,Cassils,Alberta,NT,OVERLAPS,0.0666,0.0671,0.8986,46.8
NT198001,Calgary & Red Deer,Alberta,NT,NT202049,High River,Alberta,NT,OVERLAPS,0.0109,0.011,0.6436,55.0
NT198001,Calgary & Red Deer,Alberta,NT,NT202089,Pekisko,Alberta,NT,OVERLAPS,0.0068,0.0068,0.524,35.6
NT198001,Calgary & Red Deer,Alberta,NT,NT202013,Blindman,Alberta,NT,OVERLAPS,0.093,0.0937,0.9272,40.77
NT198002,Edmonton,Alberta,NT,NT202095,Ponoka,Alberta,NT,OVERLAPS,0.0709,0.0715,0.8978,60.0
MB009020,Oakland,Selkirk,MB,MB006011,Oakland,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009006,Cornwallis,Selkirk,MB,MB006002,"Brandon, City—Cité",Brandon,MB,OVERLAPS,0.1269,0.1323,0.7581,19.29
MB009013,Elton,Selkirk,MB,MB006007,Elton,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009014,Glenwood,Selkirk,MB,MB006008,Glenwood,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009028,Whitehead,Selkirk,MB,MB006016,Whitehead,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009007,Daly,Selkirk,MB,MB006006,Daly,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009024,Sifton,Selkirk,MB,MB006013,Sifton,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009030,Woodworth,Selkirk,MB,MB006019,Woodworth,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009021,Pipestone,Selkirk,MB,MB006012,Pipestone,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009027,Wallace,Selkirk,MB,MB006014,Wallace,Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB009026,"Virden, Town—Ville",Selkirk,MB,MB006015,"Virden, Town—Ville",Brandon,MB,SAME_AS,1.0,1.0,1.0,74.29
MB007013,Landsdowne,Marquette,MB,MB008006,Lansdowne,Macdonald,MB,OVERLAPS,0.253,0.2574,0.9371,72.98
MB007026,Rosedale,Marquette,MB,MB008010,Ochre River (part),Macdonald,MB,OVERLAPS,0.2151,0.2303,0.7657,22.82
MB007026,Rosedale,Marquette,MB,MB008015,Unorganized Territory—Territoire non-organisé,Macdonald,MB,OVERLAPS,0.3258,0.525,0.4621,17.23
MB009012,Dufferin S,Selkirk,MB,MB007006,Pembina,Lisgar,MB,OVERLAPS,0.362,0.5581,0.5075,38.55
MB009017,Louise,Selkirk,MB,MB007005,Louise,Lisgar,MB,OVERLAPS,0.4864,0.7306,0.5927,83.85
MB009019,"Morden, Town—Ville",Selkirk,MB,MB007013,"Morden, Village",Lisgar,MB,SAME_AS,1.0,1.0,1.0,69.0
MB009011,Dufferin N,Selkirk,MB,MB007002,Dufferin,Lisgar,MB,OVERLAPS,0.2203,0.6655,0.2477,76.07
MB009016,Lorne,Selkirk,MB,MB007004,Lorne,Lisgar,MB,OVERLAPS,0.5743,0.6699,0.8008,83.85
MB007005,Boulton & Shell River,Marquette,MB,MB009028,Unorganized Territory—Territoire non-organisé,Marquette,MB,OVERLAPS,0.3081,0.5565,0.4084,49.09
MB007010,"Gladstone, Town—Ville",Marquette,MB,MB008004,"Gladstone, Town—Ville",Macdonald,MB,SAME_AS,1.0,1.0,1.0,76.67
MB007016,"Neepawa, Town—Ville",Marquette,MB,MB008007,"Neepawa, Town—Ville",Macdonald,MB,SAME_AS,1.0,1.0,1.0,76.67
MB007023,"Portage la Prairie, Town—Ville",Marquette,MB,MB008012,"Portage la Prairie, Town—Ville",Macdonald,MB,SAME_AS,1.0,1.0,1.0,76.67
MB008007,La Broquerie,Provencher,MB,MB010014,Unorganized Territory—Territoire non-organisé,Provencher,MB,OVERLAPS,0.3237,0.7283,0.3681,49.65
MB008007,La Broquerie,Provencher,MB,MB010005,La Broquerie,Provencher,MB,OVERLAPS,0.2244,0.2717,0.563,100.0
MB008014,St. Norbert,Provencher ,MB,MB010009,Ritchot,Provencher,MB,OVERLAPS,0.6469,0.9491,0.6701,53.33
MB006006,Kildonan,Lisgar,MB,MB011005,Kildonan (part),Selkirk,MB,OVERLAPS,0.9607,0.9607,1.0,62.54
MB006013,St. Clements,Lisgar,MB,MB011002,Brokenhead,Selkirk,MB,OVERLAPS,0.2158,0.2327,0.748,26.57
MB006016,St. Paul,Lisgar,MB,MB011010,Rosser,Selkirk,MB,OVERLAPS,0.3174,0.5838,0.4102,23.85
MB006005,Gimli,Lisgar,MB,MB011018,Unorganized Territory—Territoire non-organisé,Selkirk,MB,OVERLAPS,0.1302,0.6886,0.1383,22.25
MB009001,Argyle,Selkirk,MB,MB007001,Argyle,Lisgar,MB,OVERLAPS,0.8458,0.9334,0.9001,83.85
MB009025,Turtle Mountain,Selkirk,MB,MB007014,Turtle Mountain,Lisgar,MB,OVERLAPS,0.3713,0.6544,0.4619,83.85
MB009008,Deloraine,Selkirk,MB,MB006017,Whitewater,Brandon,MB,OVERLAPS,0.2936,0.3422,0.6743,26.39
MB009029,Whitewater,Selkirk,MB,MB006009,Morton,Brandon,MB,OVERLAPS,0.331,0.5,0.4949,13.04
MB009004,Brenda,Selkirk,MB,MB006004,Cameron ,Brandon,MB,OVERLAPS,0.3132,0.4531,0.5036,25.82
MB009023,Riverside,Selkirk,MB,MB007011,Riverside,Lisgar,MB,OVERLAPS,0.4987,0.5523,0.8373,83.85
MB008008,Montcalm,Provencher,MB,MB010006,Montcalm,Provencher,MB,OVERLAPS,0.4003,0.7736,0.4534,100.0
MB006014,St. François-Xavier,Lisgar,MB,MB011007,Macdonald,Selkirk,MB,OVERLAPS,0.325,0.4846,0.4966,28.85
MB006014,St. François-Xavier,Lisgar,MB,MB011015,St. François-Xavier,Selkirk,MB,OVERLAPS,0.3057,0.3835,0.601,83.85
MB006004,Fairford & Posen,Lisgar,MB,MB011018,Unorganized Territory—Territoire non-organisé,Selkirk,MB,OVERLAPS,0.3067,0.8908,0.3187,32.21
MB010001,"Winnipeg, Ward—Quartier No. 1","Winnipeg, City—Cité",MB,MB012001,"Winnipeg, Ward—Quartier No. 1","Winnipeg, City—Cité",MB,OVERLAPS,0.9779,0.9779,1.0,100.0
MB007025,Riding Mountain,Marquette,MB,MB009012,Gilbert Plains,Marquette,MB,OVERLAPS,0.0621,0.0626,0.8838,54.14
MB007025,Riding Mountain,Marquette,MB,MB009028,Unorganized Territory—Territoire non-organisé,Marquette,MB,OVERLAPS,0.5188,0.8098,0.5908,51.0
MB006002,Belcourt,Lisgar,MB,MB007002,Dufferin,Lisgar,MB,OVERLAPS,0.199,0.5096,0.2461,47.5
MB007021,Osprey,Marquette,MB,MB008005,Langford,Macdonald,MB,OVERLAPS,0.4159,0.7387,0.4876,26.67
MB007009,Elm River,Marquette,MB,MB007002,Dufferin,Lisgar,MB,OVERLAPS,0.3104,0.7462,0.347,32.71
