tcpuid_1911,csd_name_1911,cd_name_1911,pr_1911,tcpuid_1921,csd_name_1921,cd_name_1921,pr_1921,relationship,iou,frac_from,frac_to,name_similarity
AB002001,226 townships,Edmonton,AB,AB202012,611. L.I.D.- D.A.L.,Division No. 14,AB,OVERLAPS,0.0185,0.0188,0.6009,23.56
AB002001,226 townships,Edmonton,AB,AB202015,638. Nelson,Division No. 14,AB,OVERLAPS,0.0237,0.0242,0.5573,33.77
AB002001,226 townships,Edmonton,AB,AB202020,668. Grosmont,Division No. 14,AB,OVERLAPS,0.0222,0.0227,0.5402,31.97
AB002001,226 townships,Edmonton,AB,AB202029,"Athabaska, T-V",Division No. 14,AB,OVERLAPS,0.0005,0.0005,0.7755,25.99
AB002001,226 townships,Edmonton,AB,AB204017,858. Fairview,Division No. 16,AB,OVERLAPS,0.0272,0.0279,0.5028,21.2
AB002005,Jasper Park,Edmonton,AB,AB197020,Unorganised parts between townships 30 & 47 - W. to the provincial boundary,Division No. 9,AB,OVERLAPS,0.2584,0.637,0.303,23.93
AB002007,St. Albert t-v,Edmonton,AB,AB199021,"St. Albert, T-V",Division No. 11,AB,SAME_AS,1.0,1.0,1.0,78.02
AB002008,Stony Plain t-v,Edmonton,AB,AB199022,"Stony Plain, T-V",Division No. 11,AB,SAME_AS,1.0,1.0,1.0,78.18
AB002999,NO DATA,Edmonton,AB,AB197019,"464. T. 44-46, R 13-15, W.5",Division No. 9,AB,OVERLAPS,0.0023,0.0023,0.7763,19.14
AB002999,NO DATA,Edmonton,AB,AB200002,522. Rocky Rapids,Division No. 12,AB,OVERLAPS,0.0017,0.0017,0.6264,27.93
AB002999,NO DATA,Edmonton,AB,AB200003,523. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.0045,0.0045,0.947,26.59
AB002999,NO DATA,Edmonton,AB,AB200006,527. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.0024,0.0024,0.7324,26.59
AB002999,NO DATA,Edmonton,AB,AB200016,584. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.0015,0.0015,0.7442,26.59
AB002999,NO DATA,Edmonton,AB,AB200011,556. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.003,0.003,0.819,26.59
AB002999,NO DATA,Edmonton,AB,AB200015,583. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.0026,0.0026,0.589,26.59
AB002999,NO DATA,Edmonton,AB,AB200013,558. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.0031,0.0031,0.8651,26.59
AB002999,NO DATA,Edmonton,AB,AB200012,557. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.0023,0.0023,0.8858,26.59
AB002999,NO DATA,Edmonton,AB,AB200017,585. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.002,0.002,0.8564,26.59
AB002999,NO DATA,Edmonton,AB,AB200023,Unorganized parts between townships 46 and 57 W. to the provincial boundary,Division No. 12,AB,OVERLAPS,0.0272,0.0276,0.6616,20.68
AB002999,NO DATA,Edmonton,AB,AB200021,612. L.I.D.- D.A.L.,Division No. 12,AB,OVERLAPS,0.001,0.001,0.5946,26.59
AB002999,NO DATA,Edmonton,AB,AB203001,613. L.I.D.- D.A.L.,Division No. 15,AB,OVERLAPS,0.0021,0.0021,0.8757,26.59
AB002999,NO DATA,Edmonton,AB,AB203004,641. L.I.D.- D.A.L.,Division No. 15,AB,OVERLAPS,0.003,0.003,0.8135,26.59
AB002999,NO DATA,Edmonton,AB,AB202023,697. L.I.D.- D.A.L.,Division No. 14,AB,OVERLAPS,0.001,0.001,0.5136,26.59
AB002999,NO DATA,Edmonton,AB,AB202024,698. L.I.D.- D.A.L.,Division No. 14,AB,OVERLAPS,0.0017,0.0017,0.7868,26.59
AB002999,NO DATA,Edmonton,AB,AB203010,731. L.I.D.- D.A.L.,Division No. 15,AB,OVERLAPS,0.0026,0.0026,0.8963,26.59
AB002999,NO DATA,Edmonton,AB,AB203011,732. L.I.D.- D.A.L.,Division No. 15,AB,OVERLAPS,0.0024,0.0024,0.7277,26.59
AB002999,NO DATA,Edmonton,AB,AB203027,Indian reserves,Division No. 15,AB,OVERLAPS,0.0009,0.0009,0.7221,29.53
AB002999,NO DATA,Edmonton,AB,AB204002,740. Bear Lake,Division No. 16,AB,OVERLAPS,0.0039,0.0039,0.923,30.43
AB002999,NO DATA,Edmonton,AB,AB204013,829. Spirit River,Division No. 16,AB,OVERLAPS,0.0014,0.0014,0.5865,22.1
AB002999,NO DATA,Edmonton,AB,AB204016,857. Peace,Division No. 16,AB,OVERLAPS,0.0027,0.0027,0.6941,26.91
AB002999,NO DATA,Edmonton,AB,AB205002,Indian reserves,Division No. 17,AB,OVERLAPS,0.0023,0.0023,0.6756,29.53
AB002999,NO DATA,Edmonton,AB,AB205001,Remainder of province comprising northern parts,Division No. 17,AB,OVERLAPS,0.4084,0.5635,0.5972,23.4
AB003001,198 townships,Macleod,AB,AB192002,98. Little Bow,Division No. 4,AB,OVERLAPS,0.0329,0.0336,0.6061,33.97
AB003001,198 townships,Macleod,AB,AB190016,101. L.I.D.-D.A.L.,Division No. 2,AB,OVERLAPS,0.0491,0.0507,0.6146,16.41
AB003001,198 townships,Macleod,AB,AB192004,128. Harmony,Division No. 4,AB,OVERLAPS,0.0263,0.0267,0.6932,30.86
AB003001,198 townships,Macleod,AB,AB192013,189. Dinton,Division No. 4,AB,OVERLAPS,0.0504,0.0509,0.8357,37.86
AB003004,Claresholm t-v,Macleod,AB,AB190021,"Claresholm, T-V",Division No. 2,AB,SAME_AS,1.0,1.0,1.0,70.44
AB003005,High River t-v,Macleod,AB,AB192018,"High River, T-V",Division No. 4,AB,SAME_AS,1.0,1.0,1.0,70.44
AB003006,Macleod t-v,Macleod,AB,AB190025,"Macleod, T-V",Division No. 2,AB,SAME_AS,1.0,1.0,1.0,69.81
AB003007,Nanton t-v,Macleod,AB,AB192019,"Nanton, T-V",Division No. 4,AB,SAME_AS,1.0,1.0,1.0,69.52
AB003008,Okotoks t-v,Macleod,AB,AB192020,"Okotoks, T-V",Division No. 4,AB,SAME_AS,1.0,1.0,1.0,69.81
AB003009,Pincher Creek t-v,Macleod,AB,AB190027,"Pincher Creek, T-V",Division No. 2,AB,SAME_AS,1.0,1.0,1.0,70.86
AB003999,NO DATA,Macleod,AB,AB190008,40. Castle River,Division No. 2,AB,OVERLAPS,0.129,0.1421,0.5834,21.12
AB003999,NO DATA,Macleod,AB,AB192007,131. L.I.D.- D.A.L.,Division No. 4,AB,OVERLAPS,0.1215,0.1314,0.6164,19.01
AB003999,NO DATA,Macleod,AB,AB192012,161. L.I.D.- D.A.L.,Division No. 4,AB,OVERLAPS,0.0974,0.1037,0.6135,19.01
AB003999,NO DATA,Macleod,AB,AB192016,192. L.I.D.- D.A.L.,Division No. 4,AB,OVERLAPS,0.2722,0.2766,0.9442,19.01
AB004001,606 townships,Medicine Hat,AB,AB189007,31. L.I.D.-D.A.L.,Division No. 1,AB,OVERLAPS,0.0101,0.0102,0.6672,20.87
AB004001,606 townships,Medicine Hat,AB,AB189002,2.L.I.D.-D.A.L.,Division No. 1,AB,OVERLAPS,0.0084,0.0085,0.5556,16.54
AB004001,606 townships,Medicine Hat,AB,AB189003,3. L.I.D.-D.A.L.,Division No. 1,AB,OVERLAPS,0.0118,0.0119,0.7807,21.19
AB004001,606 townships,Medicine Hat,AB,AB189004,4. L.I.D.-D.A.L.,Division No. 1,AB,OVERLAPS,0.0136,0.0137,0.8902,21.19
AB004001,606 townships,Medicine Hat,AB,AB189006,6. L.I.D.-D.A.L.,Division No. 1,AB,OVERLAPS,0.0084,0.0084,0.5573,26.02
AB004001,606 townships,Medicine Hat,AB,AB189010,34. Burlington,Division No. 1,AB,OVERLAPS,0.0135,0.0135,0.8892,32.28
AB004001,606 townships,Medicine Hat,AB,AB189017,65. Eureka,Division No. 1,AB,OVERLAPS,0.0206,0.0206,0.9239,23.71
AB004001,606 townships,Medicine Hat,AB,AB191002,121. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0132,0.0132,0.8585,20.29
AB004001,606 townships,Medicine Hat,AB,AB191003,122. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0164,0.0164,0.9331,20.29
AB004001,606 townships,Medicine Hat,AB,AB191009,152. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.015,0.015,0.8896,20.29
AB004001,606 townships,Medicine Hat,AB,AB190010,68. L.I.D.-D.A.L.,Division No. 2,AB,OVERLAPS,0.0053,0.0053,0.6313,25.54
AB004001,606 townships,Medicine Hat,AB,AB191004,123. Sunny South,Division No. 3,AB,OVERLAPS,0.0142,0.0142,0.8113,30.85
AB004001,606 townships,Medicine Hat,AB,AB191006,125. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0089,0.0089,0.5851,20.29
AB004001,606 townships,Medicine Hat,AB,AB191001,96. McLean,Division No. 3,AB,OVERLAPS,0.0121,0.0122,0.7832,29.8
AB004001,606 townships,Medicine Hat,AB,AB191005,124. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0084,0.0084,0.6208,20.29
AB004001,606 townships,Medicine Hat,AB,AB192001,97. L.I.D.- D.A.L.,Division No. 4,AB,OVERLAPS,0.014,0.014,0.8934,20.57
AB004001,606 townships,Medicine Hat,AB,AB191014,181. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0114,0.0114,0.751,20.29
AB004001,606 townships,Medicine Hat,AB,AB191007,126. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0098,0.0099,0.7445,24.66
AB004001,606 townships,Medicine Hat,AB,AB191011,154. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0117,0.0117,0.779,20.29
AB004001,606 townships,Medicine Hat,AB,AB191012,155. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.013,0.0131,0.648,20.29
AB004001,606 townships,Medicine Hat,AB,AB191016,183. Britannia,Division No. 3,AB,OVERLAPS,0.015,0.0151,0.9013,32.28
AB004001,606 townships,Medicine Hat,AB,AB191017,184. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0066,0.0066,0.7971,20.29
AB004001,606 townships,Medicine Hat,AB,AB191013,156. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0105,0.0106,0.6426,24.66
AB004001,606 townships,Medicine Hat,AB,AB191018,185. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0131,0.0131,0.7968,20.29
AB004001,606 townships,Medicine Hat,AB,AB193001,212. L.I.D.- D.A.L.,Division No. 5,AB,OVERLAPS,0.0149,0.015,0.8192,20.29
AB004001,606 townships,Medicine Hat,AB,AB193005,241. Acadia,Division No. 5,AB,OVERLAPS,0.0158,0.0159,0.9053,23.21
AB004001,606 townships,Medicine Hat,AB,AB194002,217. L.I.D.- D.A.L.,Division No. 6,AB,OVERLAPS,0.0127,0.0128,0.7919,20.29
AB004001,606 townships,Medicine Hat,AB,AB193012,272. Golden Centre,Division No. 5,AB,OVERLAPS,0.0099,0.01,0.6647,25.09
AB004001,606 townships,Medicine Hat,AB,AB193013,273. Sounding Creek,Division No. 5,AB,OVERLAPS,0.0098,0.0099,0.6651,29.04
AB004001,606 townships,Medicine Hat,AB,AB193014,274. Richdale,Division No. 5,AB,OVERLAPS,0.0099,0.0099,0.6657,22.31
AB004002,Blackfoot I R,Medicine Hat,AB,AB194024,Indian reserves,Division No. 6,AB,OVERLAPS,0.3682,0.6058,0.4841,26.54
AB004003,Lethbridge c,Medicine Hat,AB,AB190018,"Lethbridge, C",Division No. 2,AB,SAME_AS,1.0,1.0,1.0,78.74
AB004004,Medicine Hat c,Medicine Hat,AB,AB189023,"Medicine Hat, C",Division No. 1,AB,SAME_AS,1.0,1.0,1.0,79.12
AB004005,Cardston t-v,Medicine Hat,AB,AB190020,"Cardston, T-V",Division No. 2,AB,SAME_AS,1.0,1.0,1.0,78.74
AB004006,Magrath t-v,Medicine Hat,AB,AB190026,"Magrath, T-V",Division No. 2,AB,SAME_AS,1.0,1.0,1.0,78.49
AB004007,Raymond t-v,Medicine Hat,AB,AB190028,"Raymond, T-V",Division No. 2,AB,SAME_AS,1.0,1.0,1.0,78.49
AB004008,Taber t-v,Medicine Hat,AB,AB189026,"Taber, T-V",Division No. 1,AB,SAME_AS,1.0,1.0,1.0,77.85
AB004999,NO DATA,Medicine Hat,AB,AB189001,1. L.I.D.-D.A.L.,Division No. 1,AB,OVERLAPS,0.052,0.0543,0.5526,29.8
AB004999,NO DATA,Medicine Hat,AB,AB189011,35. L.I.D.-D.A.L.,Division No. 1,AB,OVERLAPS,0.052,0.0542,0.5552,29.04
AB004999,NO DATA,Medicine Hat,AB,AB191020,211.L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.069,0.0716,0.652,28.34
AB004999,NO DATA,Medicine Hat,AB,AB191015,182. L.I.D.- D.A.L.,Division No. 3,AB,OVERLAPS,0.0812,0.0867,0.5637,27.69
AB005001,411 townships,Red Deer,AB,AB193017,301. Canmer,Division No. 5,AB,OVERLAPS,0.0146,0.0147,0.6678,22.95
AB005001,411 townships,Red Deer,AB,AB195011,391. Sifton,Division No. 7,AB,OVERLAPS,0.0145,0.0146,0.667,34.62
AB005001,411 townships,Red Deer,AB,AB197004,343. Prairie Creek,Division No. 9,AB,OVERLAPS,0.0147,0.0147,0.8505,19.0
AB005001,411 townships,Red Deer,AB,AB196015,429. Fertile Valley,Division No. 8,AB,OVERLAPS,0.0146,0.0147,0.6762,22.95
AB005001,411 townships,Red Deer,AB,AB197010,430. Blindman,Division No. 9,AB,OVERLAPS,0.0129,0.0129,0.6764,21.61
AB005001,411 townships,Red Deer,AB,AB197011,431. Last West,Division No. 9,AB,OVERLAPS,0.012,0.0122,0.5559,36.57
AB005001,411 townships,Red Deer,AB,AB197008,401. Lochearn,Division No. 9,AB,OVERLAPS,0.0248,0.0249,0.9195,32.38
AB005002,Unorganized parts,Red Deer,AB,AB197009,403. L.I.D.- D.A.L.,Division No. 9,AB,OVERLAPS,0.0372,0.0374,0.8584,21.01
AB005002,Unorganized parts,Red Deer,AB,AB197012,432. L.I.D.- D.A.L.,Division No. 9,AB,OVERLAPS,0.0268,0.0273,0.614,21.01
AB005002,Unorganized parts,Red Deer,AB,AB197013,"433. T. 42-44, R. 8-10, W. 5 W. N. Sask. R.",Division No. 9,AB,OVERLAPS,0.0303,0.0307,0.7299,17.12
AB005002,Unorganized parts,Red Deer,AB,AB197020,Unorganised parts between townships 30 & 47 - W. to the provincial boundary,Division No. 9,AB,OVERLAPS,0.4603,0.7562,0.5406,29.8
AB005004,Didsbury t-v,Red Deer,AB,AB194027,"Didsbury, T-V",Division No. 6,AB,SAME_AS,1.0,1.0,1.0,72.65
AB005005,Innisfail t-v,Red Deer,AB,AB196027,"Innisfail, T-V",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,72.86
AB005006,Lacombe t-v,Red Deer,AB,AB196028,"Lacombe, T-V",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,72.41
AB005007,Olds t-v,Red Deer,AB,AB194029,"Olds, T-V",Division No. 6,AB,SAME_AS,1.0,1.0,1.0,71.34
AB005008,Ponoka t-v,Red Deer,AB,AB196029,"Ponoka, T-V",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,72.12
AB005009,Red Deer t-v,Red Deer,AB,AB196022,"Red Deer, C",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,60.24
AB005010,Stettler t-v,Red Deer,AB,AB196030,"Stettler, T-V",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,72.65
AB006001,270 townships,Strathcona,AB,AB195009,364. Flagstaff,Division No. 7,AB,OVERLAPS,0.0228,0.0232,0.6094,17.87
AB006001,270 townships,Strathcona,AB,AB195013,393. Huamha,Division No. 7,AB,OVERLAPS,0.0309,0.031,0.8869,19.17
AB006001,270 townships,Strathcona,AB,AB195015,395. Wheatland,Division No. 7,AB,OVERLAPS,0.0231,0.0232,0.7871,23.06
AB006001,270 townships,Strathcona,AB,AB196012,426. Melrose,Division No. 8,AB,OVERLAPS,0.0337,0.0339,0.8437,29.9
AB006001,270 townships,Strathcona,AB,AB198002,452. Grizzly Bear,Division No. 10,AB,OVERLAPS,0.0228,0.023,0.6661,21.2
AB006001,270 townships,Strathcona,AB,AB198003,453. Buffalo Coulee,Division No. 10,AB,OVERLAPS,0.0229,0.0232,0.6682,15.95
AB006001,270 townships,Strathcona,AB,AB196013,427. Evergreen,Division No. 8,AB,OVERLAPS,0.0228,0.0231,0.6625,28.24
AB006001,270 townships,Strathcona,AB,AB198004,454. Lake View,Division No. 10,AB,OVERLAPS,0.0228,0.0231,0.6656,17.57
AB006001,270 townships,Strathcona,AB,AB196020,Indian reserves,Division No. 8,AB,OVERLAPS,0.0067,0.0067,0.5135,22.5
AB006001,270 townships,Strathcona,AB,AB197015,460. Columbia,Division No. 9,AB,OVERLAPS,0.0308,0.0309,0.8895,29.04
AB006001,270 townships,Strathcona,AB,AB198009,485. Patricia,Division No. 10,AB,OVERLAPS,0.0189,0.0192,0.5524,23.35
AB006001,270 townships,Strathcona,AB,AB198010,486. Beaver Lake,Division No. 10,AB,OVERLAPS,0.023,0.0235,0.5452,12.03
AB006005,Wetaskiwin c,Strathcona,AB,AB196023,"Wetaskiwin, C",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,74.7
AB006006,Camrose t-v,Strathcona,AB,AB196025,"Camrose, T-V",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,74.46
AB006007,Daysland t-v,Strathcona,AB,AB196026,"Daysland, T-V",Division No. 8,AB,SAME_AS,1.0,1.0,1.0,74.7
AB006008,Leduc t-v,Strathcona,AB,AB199019,"Leduc, T-V",Division No. 11,AB,SAME_AS,1.0,1.0,1.0,73.52
AB006009,Tofield t-v,Strathcona,AB,AB199023,"Tofield, T-V",Division No. 11,AB,SAME_AS,1.0,1.0,1.0,74.16
AB006010,Wainwright t-v,Strathcona,AB,AB195025,"Wainwright, T-V",Division No. 7,AB,SAME_AS,1.0,1.0,1.0,75.09
AB006999,NO DATA,Strathcona,AB,AB197016,461. L.I.D.- DA.L.,Division No. 9,AB,OVERLAPS,0.1639,0.1886,0.5566,24.3
AB006999,NO DATA,Strathcona,AB,AB199005,491. L.I.D.- D.A.L.,Division No. 11,AB,OVERLAPS,0.1376,0.1569,0.5276,23.35
AB006999,NO DATA,Strathcona,AB,AB197017,462. L.I.D.- DA.L.,Division No. 9,AB,OVERLAPS,0.1878,0.1949,0.8375,24.3
AB006999,NO DATA,Strathcona,AB,AB197018,"463. T.45 - 46, R. 9-10, W. N. Sask R. & T. 44-46, R. 11-12, W. 5",Division No. 9,AB,OVERLAPS,0.1782,0.2041,0.5842,15.28
AB007001,263 townships,Victoria,AB,AB198005,481. Wellington,Division No. 10,AB,OVERLAPS,0.0233,0.0235,0.6662,27.83
AB007001,263 townships,Victoria,AB,AB201002,542. Lincoln,Division No. 13,AB,OVERLAPS,0.0243,0.0244,0.8185,30.23
AB007001,263 townships,Victoria,AB,AB201003,543. Laurier,Division No. 13,AB,OVERLAPS,0.0331,0.0332,0.8939,24.63
AB007001,263 townships,Victoria,AB,AB199006,517. Clover Bar,Division No. 11,AB,OVERLAPS,0.0307,0.0308,0.8801,17.83
AB007001,263 townships,Victoria,AB,AB201006,572. Boucher,Division No. 13,AB,OVERLAPS,0.0234,0.0236,0.7338,30.23
AB007001,263 townships,Victoria,AB,AB201007,573. St. Vincent,Division No. 13,AB,OVERLAPS,0.0311,0.0312,0.8912,27.14
AB007001,263 townships,Victoria,AB,AB201009,575. Wasel,Division No. 13,AB,OVERLAPS,0.0297,0.0299,0.7915,26.09
AB007001,263 townships,Victoria,AB,AB202001,576. Smoky Lake,Division No. 14,AB,OVERLAPS,0.0258,0.0261,0.6875,22.83
AB007001,263 townships,Victoria,AB,AB202002,577. Unity,Division No. 14,AB,OVERLAPS,0.0218,0.0221,0.5853,26.09
AB007001,263 townships,Victoria,AB,AB201018,634. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.0192,0.0195,0.5554,25.33
AB007001,263 townships,Victoria,AB,AB202014,637. Cartier,Division No. 14,AB,OVERLAPS,0.0194,0.0196,0.6262,35.83
AB007001,263 townships,Victoria,AB,AB201021,664. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.0215,0.0217,0.6632,20.95
AB007001,263 townships,Victoria,AB,AB201001,541. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.014,0.0142,0.5648,16.58
AB007002,Unorganized parts,Victoria,AB,AB201012,603. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.006,0.006,0.8886,23.38
AB007002,Unorganized parts,Victoria,AB,AB201013,604. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.003,0.003,0.5707,23.38
AB007002,Unorganized parts,Victoria,AB,AB201019,635. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.0087,0.0087,0.8168,23.38
AB007002,Unorganized parts,Victoria,AB,AB201017,633. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.006,0.006,0.8888,23.38
AB007002,Unorganized parts,Victoria,AB,AB201022,666. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.0015,0.0015,0.6345,23.38
AB007002,Unorganized parts,Victoria,AB,AB201020,663. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.006,0.006,0.8885,23.38
AB007002,Unorganized parts,Victoria,AB,AB201023,695. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.0067,0.0067,0.7234,23.38
AB007002,Unorganized parts,Victoria,AB,AB202018,665. L.I.D.- D.A.L.,Division No. 14,AB,OVERLAPS,0.0092,0.0093,0.6483,23.38
AB007002,Unorganized parts,Victoria,AB,AB202022,696. L.I.D.- D.A.L.,Division No. 14,AB,OVERLAPS,0.0026,0.0026,0.6339,23.38
AB007002,Unorganized parts,Victoria,AB,AB201010,601. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.0039,0.0039,0.7141,23.38
AB007002,Unorganized parts,Victoria,AB,AB201015,631. L.I.D.- D.A.L.,Division No. 13,AB,OVERLAPS,0.0065,0.0065,0.7524,23.38
AB007002,Unorganized parts,Victoria,AB,AB205001,Remainder of province comprising northern parts,Division No. 17,AB,OVERLAPS,0.3774,0.8573,0.4026,34.08
AB007004,Fort Saskatchewan t-v,Victoria,AB,AB199018,"Fort Saskatchewan, T-V",Division No. 11,AB,SAME_AS,1.0,1.0,1.0,76.2
AB007005,Vegreville t-v,Victoria,AB,AB198021,"Vegreville, T-V",Division No. 10,AB,SAME_AS,1.0,1.0,1.0,75.41
AB007006,Vermilion t-v,Victoria,AB,AB198022,"Vermilion, T-V",Division No. 10,AB,SAME_AS,1.0,1.0,1.0,75.23
BC008003,Comox,Comox-Atlin,BC,BC208004,Indian reserves,Comox-Alberni,BC,OVERLAPS,0.0028,0.0028,0.627,22.5
BC008005,Skeena,Comox-Atlin,BC,BC214003,Indian reserves,Skeena,BC,OVERLAPS,0.0013,0.0013,0.9381,23.53
BC008007,Prince Rupert c,Comox-Atlin,BC,BC214004,"Prince Rupert, C",Skeena,BC,SAME_AS,1.0,1.0,1.0,71.27
BC011001,Chilliwack,New Westminster,BC,BC209001,Chilliwack,Fraser Valley,BC,OVERLAPS,0.9786,0.9786,1.0,76.43
BC011003,Dewdney,New Westminster,BC,BC209002,Dewdney,Fraser Valley,BC,SAME_AS,0.9937,0.9937,1.0,76.43
BC011005,Yale pt,New Westminster,BC,BC209003,Yale (pt),Fraser Valley,BC,SAME_AS,0.9921,0.9921,1.0,67.68
BC011006,Chilliwack c,New Westminster,BC,BC209005,"Chilliwack, C",Fraser Valley,BC,SAME_AS,1.0,1.0,1.0,73.63
BC012001,Vancouver c pt,Vancouver City,BC,BC206005,"Vancouver (pt), C",Burrard,BC,OVERLAPS,0.3124,0.4687,0.4837,59.91
BC012002,Vancouver S,Vancouver City,BC,BC216002,South Vancouver,Vancouver South,BC,SAME_AS,1.0,1.0,1.0,71.22
BC012003,Vancouver N,Vancouver City,BC,BC208003,Richmond (pt),Comox-Alberni,BC,OVERLAPS,0.152,0.8406,0.1565,28.61
BC012004,Point Grey,Vancouver City,BC,BC216001,Point Grey,Vancouver South,BC,OVERLAPS,0.9637,0.9637,1.0,92.76
BC014004,Kamloops,Yale & Cariboo,BC,BC207003,Kamloops,Cariboo,BC,OVERLAPS,0.9611,0.9635,0.9975,90.0
BC014007,Similkameen,Yale & Cariboo,BC,BC218002,Greenwood,Yale,BC,OVERLAPS,0.305,0.3331,0.7829,34.33
BC014007,Similkameen,Yale & Cariboo,BC,BC218005,Indian reserves,Yale,BC,OVERLAPS,0.0282,0.0286,0.6956,40.26
BC014008,Yale pt,Yale & Cariboo,BC,BC207005,Yale (pt),Cariboo,BC,OVERLAPS,0.9769,0.9769,1.0,81.25
BC014009,Enderby c,Yale & Cariboo,BC,BC218007,"Enderby, C",Yale,BC,SAME_AS,1.0,1.0,1.0,79.65
BC014013,Kelowna c,Yale & Cariboo,BC,BC218010,"Kelowna, C",Yale,BC,SAME_AS,1.0,1.0,1.0,79.65
